1,0,0,0,0
0.25,0.9682,0,0,0
0.25,0.1936,0.9487,0,0
0.25,0.1936,0.1581,0.9354,0
0.25,0.1936,0.1581,0.1336,0.9258
1,0,0,0,0
0.2765,1.071,0,0,0
0.3008,0.233,1.1413,0,0
0.3232,0.2503,0.2044,1.2091,0
0.3441,0.2665,0.2176,0.1839,1.2743
1.3764,0,0,0,0
0.3232,1.2516,0,0,0
0.3008,0.233,1.1413,0,0
0.2765,0.2142,0.1749,1.0347,0
0.25,0.1936,0.1581,0.1336,0.9258
