1,0,0,0,0
-0.25,0.9682,0,0,0
-0.25,-0.3227,0.9129,0,0
-0.25,-0.3227,-0.4564,0.7906,0
-0.25,-0.3227,-0.4564,-0.7906,0
0.8507,-0.2652,-0.2634,-0.2619,-0.2606
-0.2652,0.9723,-0.2638,-0.2632,-0.2627
-0.2634,-0.2638,1.0809,-0.2643,-0.2645
-0.2619,-0.2632,-0.2643,1.18,-0.266
-0.2606,-0.2627,-0.2645,-0.266,1.2715
1.3764,0,0,0,0
-0.3232,1.2516,0,0,0
-0.3008,-0.3883,1.0982,0,0
-0.2765,-0.357,-0.5049,0.8745,0
-0.25,-0.3227,-0.4564,-0.7906,0
